service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
581,0,0,0,1,0,0,0,20181001,20190430
582,0,0,0,0,1,0,0,20181001,20190430
583,0,0,0,0,0,1,0,20181001,20190430
584,0,0,0,0,0,0,1,20181001,20190430
585,1,0,1,0,0,0,0,20190501,20190930
586,1,0,0,0,0,0,0,20190501,20190930
587,0,1,0,0,0,0,0,20190501,20190930
588,1,0,0,0,0,0,0,20191001,20200430
589,0,1,0,0,0,0,0,20191001,20200430
590,0,0,0,1,0,0,0,20191001,20200430
591,0,0,0,0,1,0,0,20191001,20200430
592,0,0,0,0,0,0,1,20191001,20200430
593,1,1,1,1,1,0,0,20170501,20170930
594,0,0,1,1,1,0,0,20170501,20170930
595,0,0,1,1,0,0,0,20190501,20190930
596,0,1,0,0,0,0,0,20160905,20170518
597,0,0,1,0,0,0,0,20160905,20170518
598,0,0,0,1,0,0,0,20160905,20170518
599,0,0,0,0,1,0,0,20160905,20170518
600,0,0,0,0,0,1,0,20160905,20170518
601,0,0,0,0,0,0,1,20160905,20170518
602,1,0,1,0,1,0,0,20170519,20170903
603,0,1,0,1,0,0,0,20170519,20170903
604,0,0,0,0,1,0,0,20170519,20170903
605,0,0,0,0,0,1,0,20170519,20170903
606,0,0,0,0,0,0,1,20170519,20170903
607,0,1,0,0,0,0,0,20170904,20171001
608,0,0,1,0,0,0,0,20170904,20171001
609,0,0,0,1,0,0,0,20170904,20171001
610,0,0,0,0,1,0,0,20170904,20171001
611,0,0,0,0,0,1,0,20170904,20171001
612,0,0,0,0,0,0,1,20170904,20171001
613,0,1,0,0,0,0,0,20171002,20180517
614,0,0,1,0,0,0,0,20171002,20180517
615,0,0,0,1,0,0,0,20171002,20180517
616,0,0,0,0,1,0,0,20171002,20180517
617,0,0,0,0,0,1,0,20171002,20180517
618,0,0,0,0,0,0,1,20171002,20180517
619,1,0,1,0,1,0,0,20180518,20180902
620,0,1,0,1,0,0,0,20180518,20180902
621,0,0,0,0,1,0,0,20180518,20180902
622,0,0,0,0,0,1,0,20180518,20180902
623,0,0,0,0,0,0,1,20180518,20180902
624,0,1,0,0,0,0,0,20180903,20190516
625,0,0,1,0,0,0,0,20180903,20190516
626,0,0,0,1,0,0,0,20180903,20190516
627,0,0,0,0,1,0,0,20180903,20190516
628,0,0,0,0,0,1,0,20180903,20190516
629,0,0,0,0,0,0,1,20180903,20190516
630,1,0,1,0,1,0,0,20190517,20190901
631,0,1,0,1,0,0,0,20190517,20190901
632,0,0,0,0,1,0,0,20190517,20190901
633,0,0,0,0,0,1,0,20190517,20190901
634,0,0,0,0,0,0,1,20190517,20190901
635,0,1,0,0,0,0,0,20190902,20200514
636,0,0,1,0,0,0,0,20190902,20200514
637,0,0,0,1,0,0,0,20190902,20200514
638,0,0,0,0,1,0,0,20190902,20200514
639,0,0,0,0,0,1,0,20190902,20200514
640,0,0,0,0,0,0,1,20190902,20200514
641,1,0,0,0,0,0,0,20160905,20170518
642,1,1,1,1,1,1,0,20170519,20170903
643,1,0,0,0,0,0,0,20170904,20171001
644,1,0,0,0,0,0,0,20171002,20180517
645,1,1,1,1,1,1,0,20180518,20180902
646,1,0,0,0,0,0,0,20180903,20190516
647,1,1,1,1,1,1,0,20190517,20190901
648,1,0,0,0,0,0,0,20190902,20200514
649,1,1,1,1,1,1,1,20170401,20170531
650,1,1,1,1,1,0,0,20170401,20170531
651,0,0,0,0,0,1,1,20170401,20170531
652,0,0,0,0,0,1,1,20170601,20170831
653,1,1,1,1,1,1,1,20170601,20170831
654,1,1,1,1,1,1,1,20170901,20171031
655,0,0,0,0,0,1,1,20170901,20171031
656,1,1,1,1,1,0,0,20171101,20180318
657,1,1,1,1,0,0,0,20171101,20180318
658,0,0,0,0,1,0,0,20171101,20180318
659,0,0,0,0,0,1,1,20171101,20180318
660,1,1,1,1,1,1,1,20180601,20180831
661,1,0,1,0,1,0,0,20180601,20180831
662,0,1,0,1,0,0,0,20180601,20180831
663,0,0,0,0,0,1,1,20180601,20180831
664,1,1,1,1,1,1,1,20180901,20181031
665,1,1,1,1,1,0,0,20180901,20181031
666,0,0,0,0,0,1,1,20180901,20181031
667,1,1,1,1,1,0,0,20181101,20190331
668,1,1,1,1,0,0,0,20181101,20190331
669,0,0,0,0,1,0,0,20181101,20190331
670,0,0,0,0,0,1,1,20181101,20190331
671,1,1,1,1,1,1,1,20190601,20190812
672,1,1,1,1,1,0,0,20190601,20190812
673,1,0,1,0,1,0,0,20190601,20190812
674,0,1,0,1,0,0,0,20190601,20190812
675,0,0,0,0,0,1,1,20190601,20190812
676,1,1,1,1,1,1,1,20190813,20191031
677,1,1,1,1,1,0,0,20190813,20191031
678,0,0,0,0,0,1,1,20190813,20191031
679,1,1,1,1,1,0,0,20191101,20200331
680,1,1,1,1,0,0,0,20191101,20200331
681,0,0,0,0,1,0,0,20191101,20200331
682,0,0,0,0,0,1,1,20191101,20200331
683,1,1,1,1,1,1,1,20170601,20191231
684,1,0,0,0,0,0,0,20160809,20170531
685,0,0,1,0,0,0,0,20160809,20170531
686,0,0,0,0,1,0,0,20160809,20170531
687,0,0,0,0,0,1,0,20160809,20170531
688,0,0,0,0,0,0,1,20160809,20170531
689,1,1,0,0,0,0,0,20170601,20170807
690,0,0,1,0,0,0,0,20170601,20170807
691,0,0,0,0,1,0,0,20170601,20170807
692,0,0,0,0,0,1,0,20170601,20170807
693,0,0,0,0,0,0,1,20170601,20170807
694,1,0,0,0,0,0,0,20170808,20180531
695,0,0,1,0,0,0,0,20170808,20180531
696,0,0,0,0,1,0,0,20170808,20180531
697,0,0,0,0,0,1,0,20170808,20180531
698,0,0,0,0,0,0,1,20170808,20180531
699,1,0,0,0,0,0,0,20190101,20190609
700,0,0,1,0,0,0,0,20190101,20190609
701,0,0,0,0,1,0,0,20190101,20190609
702,0,0,0,0,0,1,0,20190101,20190609
703,0,0,0,0,0,0,1,20190101,20190609
704,1,1,0,0,0,0,0,20190610,20190831
705,0,0,1,0,0,0,0,20190610,20190831
706,0,0,0,0,1,0,0,20190610,20190831
707,0,0,0,0,0,1,0,20190610,20190831
708,0,0,0,0,0,0,1,20190610,20190831
709,1,0,0,0,0,0,0,20190901,20200605
710,0,0,1,0,0,0,0,20190901,20200605
711,0,0,0,0,1,0,0,20190901,20200605
712,0,0,0,0,0,1,0,20190901,20200605
713,0,0,0,0,0,0,1,20190901,20200605
714,0,0,0,1,0,0,0,20160809,20170531
715,0,0,0,1,0,0,0,20170601,20170807
716,0,0,0,1,0,0,0,20170808,20180531
717,0,0,0,1,0,0,0,20190101,20190609
718,0,0,0,1,0,0,0,20190610,20190831
719,0,0,0,1,0,0,0,20190901,20200605
720,1,1,1,1,1,0,0,20160901,20170531
721,1,1,1,1,1,0,0,20170901,20180531
722,1,1,0,0,0,0,0,20170901,20180531
723,0,0,1,0,0,0,0,20170901,20180531
724,0,0,0,1,0,0,0,20170901,20180531
725,1,1,1,1,1,1,1,20180601,20180902
726,1,1,1,1,1,1,0,20180601,20180902
727,1,1,1,1,1,0,0,20180601,20180902
728,1,1,0,0,0,0,0,20180601,20180902
729,1,0,0,0,0,0,0,20180601,20180902
730,0,1,1,0,0,0,0,20180601,20180902
731,0,0,1,0,0,0,0,20180601,20180902
732,0,0,0,1,0,0,0,20180601,20180902
733,0,0,0,0,1,0,0,20180601,20180902
734,0,0,0,0,0,1,1,20180601,20180902
735,0,0,0,0,0,1,0,20180601,20180902
736,0,0,0,0,0,0,1,20180601,20180902
737,1,1,1,1,1,0,0,20180903,20190531
738,1,1,0,0,0,0,0,20180903,20190531
739,0,0,1,0,0,0,0,20180903,20190531
740,0,0,0,1,0,0,0,20180903,20190531
741,0,0,0,0,1,0,0,20180903,20190531
742,0,0,0,0,0,1,0,20180903,20190531
743,0,0,0,0,0,0,1,20180903,20190531
744,1,1,1,1,1,1,1,20190601,20190901
745,1,1,1,1,1,1,0,20190601,20190901
746,1,1,1,1,1,0,0,20190601,20190901
747,1,1,0,0,0,0,0,20190601,20190901
748,0,0,1,0,0,0,0,20190601,20190901
749,0,0,0,1,0,0,0,20190601,20190901
750,0,0,0,0,1,0,0,20190601,20190901
751,0,0,0,0,0,1,1,20190601,20190901
752,0,0,0,0,0,0,1,20190601,20190901
753,1,1,1,1,1,0,0,20190902,20200430
754,1,1,0,0,0,0,0,20190902,20200430
755,0,0,1,0,0,0,0,20190902,20200430
756,0,0,0,1,0,0,0,20190902,20200430
757,0,0,0,0,1,0,0,20190902,20200430
758,0,0,0,0,0,1,0,20190902,20200430
759,0,0,0,0,0,0,1,20190902,20200430
760,1,1,1,1,1,0,0,20200501,20200531
761,1,1,0,0,0,0,0,20200501,20200531
762,0,0,1,0,0,0,0,20200501,20200531
763,0,0,0,1,0,0,0,20200501,20200531
764,0,0,0,0,1,0,0,20200501,20200531
765,0,0,0,0,0,1,0,20200501,20200531
766,0,0,0,0,0,0,1,20200501,20200531
767,1,1,0,0,0,0,0,20160901,20170531
768,0,0,1,0,0,0,0,20160901,20170531
769,0,0,0,1,0,0,0,20160901,20170531
770,0,0,0,0,1,0,0,20160901,20170531
771,0,0,0,0,0,1,0,20160901,20170531
772,0,0,0,0,0,0,1,20160901,20170531
773,1,1,1,1,1,1,0,20170601,20170831
774,1,1,0,0,0,0,0,20170601,20170831
775,0,0,1,0,0,0,0,20170601,20170831
776,0,0,0,1,0,0,0,20170601,20170831
777,0,0,0,0,1,0,0,20170901,20180531
778,0,0,0,0,0,1,0,20170901,20180531
779,0,0,0,0,0,0,1,20170901,20180531
780,1,1,1,1,1,1,0,20161010,20171231
781,1,0,0,0,0,0,0,20161010,20171231
782,0,1,1,0,0,0,0,20161010,20171231
783,1,1,1,1,1,1,0,20170501,20170930
784,0,1,1,0,0,0,0,20170501,20170930
785,1,1,1,1,1,1,0,20171001,20171231
786,1,0,0,0,0,0,0,20171001,20171231
787,0,1,1,0,0,0,0,20171001,20171231
788,0,0,0,1,0,0,0,20171001,20171231
789,0,0,0,0,1,0,0,20171001,20171231
790,0,0,0,0,0,1,0,20171001,20171231
791,0,0,0,0,0,0,1,20171001,20171231
792,1,1,1,1,1,1,0,20180101,20180531
793,1,0,0,0,0,0,0,20180101,20180531
794,0,1,1,0,0,0,0,20180101,20180531
795,0,0,0,1,0,0,0,20180101,20180531
796,0,0,0,0,1,0,0,20180101,20180531
797,0,0,0,0,0,1,0,20180101,20180531
798,0,0,0,0,0,0,1,20180101,20180531
799,1,1,1,1,1,1,0,20180501,20180930
800,1,0,0,0,0,0,0,20180501,20180930
801,0,1,1,0,0,0,0,20180501,20180930
802,0,0,0,1,0,0,0,20180501,20180930
803,0,0,0,0,1,0,0,20180501,20180930
804,0,0,0,0,0,1,0,20180501,20180930
805,0,0,0,0,0,0,1,20180501,20180930
806,1,1,1,1,1,1,0,20181001,20181231
807,1,0,0,0,0,0,0,20181001,20181231
808,0,1,1,0,0,0,0,20181001,20181231
809,0,0,0,1,0,0,0,20181001,20181231
810,0,0,0,0,1,0,0,20181001,20181231
811,0,0,0,0,0,1,0,20181001,20181231
812,0,0,0,0,0,0,1,20181001,20181231
813,1,1,1,1,1,1,0,20190101,20190430
814,1,0,0,0,0,0,0,20190101,20190430
815,0,1,1,0,0,0,0,20190101,20190430
816,1,1,1,1,1,1,1,20190801,20190930
817,1,0,0,0,0,0,0,20190801,20190930
818,0,1,1,0,0,0,0,20190801,20190930
819,0,0,0,1,0,0,0,20190801,20190930
820,0,0,0,0,1,0,0,20190801,20190930
821,0,0,0,0,0,1,0,20190801,20190930
822,0,0,0,0,0,0,1,20190801,20190930
823,1,1,1,1,1,1,0,20191001,20191231
824,1,0,0,0,0,0,0,20191001,20191231
825,0,1,1,0,0,0,0,20191001,20191231
826,1,1,1,1,1,1,0,20200101,20200430
827,1,0,0,0,0,0,0,20200101,20200430
828,0,1,1,0,0,0,0,20200101,20200430
829,0,1,0,0,0,0,0,20161010,20171231
830,0,0,1,1,1,0,0,20161010,20171231
831,0,0,1,1,1,0,0,20171001,20171231
832,0,1,0,0,0,0,0,20171001,20171231
833,0,0,1,1,1,0,0,20180101,20180531
834,0,1,0,0,0,0,0,20180101,20180531
835,1,1,1,1,1,0,0,20180501,20180930
836,0,0,1,1,1,0,0,20181001,20181231
837,0,1,0,0,0,0,0,20181001,20181231
838,0,0,1,1,1,0,0,20190101,20190430
839,0,1,0,0,0,0,0,20190101,20190430
840,1,1,1,1,1,0,0,20190801,20190930
841,0,0,0,0,0,1,1,20190801,20190930
842,0,0,1,1,1,0,0,20191001,20191231
843,0,1,0,0,0,0,0,20191001,20191231
844,0,0,1,1,1,0,0,20200101,20200430
845,0,1,0,0,0,0,0,20200101,20200430
846,1,1,1,1,1,1,1,20160520,20160904
847,1,0,0,0,0,0,0,20160520,20160904
848,0,0,1,0,0,0,0,20160520,20160904
849,0,0,0,1,0,0,0,20160520,20160904
850,0,0,0,0,1,0,0,20160520,20160904
851,0,0,0,0,0,1,0,20160520,20160904
852,0,0,0,0,0,0,1,20160520,20160904
853,0,1,0,0,0,0,0,20160520,20160904
854,1,1,1,1,1,1,1,20170519,20170903
855,1,0,0,0,0,0,0,20170519,20170903
856,0,0,1,0,0,0,0,20170519,20170903
857,0,0,0,1,0,0,0,20170519,20170903
858,0,1,0,0,0,0,0,20170519,20170903
859,1,1,1,1,1,1,1,20180518,20180902
860,1,0,0,0,0,0,0,20180518,20180902
861,0,0,1,0,0,0,0,20180518,20180902
862,0,0,0,1,0,0,0,20180518,20180902
863,0,1,0,0,0,0,0,20180518,20180902
864,1,1,1,1,1,1,1,20190517,20190901
865,1,0,0,0,0,0,0,20190517,20190901
866,0,0,1,0,0,0,0,20190517,20190901
867,0,0,0,1,0,0,0,20190517,20190901
868,0,1,0,0,0,0,0,20190517,20190901
869,1,1,1,1,1,1,1,20200515,20200830
870,1,0,0,0,0,0,0,20200515,20200830
871,0,0,1,0,0,0,0,20200515,20200830
872,0,0,0,1,0,0,0,20200515,20200830
873,0,0,0,0,1,0,0,20200515,20200830
874,0,0,0,0,0,1,0,20200515,20200830
875,0,0,0,0,0,0,1,20200515,20200830
876,0,1,0,0,0,0,0,20200515,20200830
877,1,1,1,1,1,0,0,20160520,20160904
878,1,1,1,1,1,0,0,20170519,20170903
879,1,1,1,1,1,0,0,20180518,20180902
880,1,1,1,1,1,0,0,20190517,20190901
881,1,1,1,1,1,0,0,20200515,20200830
882,1,1,1,1,1,1,1,20160601,20160831
883,0,0,0,0,1,0,0,20170201,20170416
884,1,1,1,1,1,1,1,20170904,20171231
885,1,1,1,1,1,1,0,20160527,20160831
886,0,0,0,0,0,0,1,20160527,20160831
887,1,1,1,1,1,1,0,20170525,20170827
888,0,0,0,0,0,0,1,20170525,20170827
889,1,1,1,1,1,1,0,20180525,20180826
890,0,0,0,0,0,0,1,20180525,20180826
891,1,1,1,1,1,1,0,20190531,20190901
892,0,0,0,0,0,0,1,20190531,20190901
893,1,1,1,1,1,1,0,20200515,20200830
894,1,1,1,1,0,0,0,20161010,20171231
895,1,1,1,1,1,1,1,20171001,20180430
896,1,1,1,1,1,1,1,20180501,20181231
897,1,1,1,1,1,1,1,20180622,20180623
898,1,1,1,1,1,0,0,20180622,20180623
899,1,1,1,1,1,1,1,20200601,20200901
900,1,1,1,1,1,0,0,20200601,20200901
901,1,1,1,1,1,1,1,20200101,20200220
902,1,1,1,1,0,0,0,20161010,20171031
903,0,0,0,0,1,0,0,20161010,20171031
904,0,0,0,0,0,1,0,20161010,20171031
905,0,0,0,0,0,0,1,20161010,20171031
906,1,1,1,1,1,1,1,20161010,20171031
907,1,1,1,1,0,0,0,20161001,20170331
908,1,1,1,1,1,0,0,20161001,20170331
909,0,0,0,0,0,1,1,20161001,20170331
910,1,1,1,1,1,1,1,20161001,20170331
911,0,0,0,0,0,1,0,20161001,20170331
912,0,0,0,0,0,0,1,20161001,20170331
