service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
58,0,0,0,0,0,1,0,20170901,20171031
59,0,0,0,0,0,0,1,20170901,20171031
60,1,1,1,1,1,0,0,20171031,20171231
61,0,0,0,0,0,1,0,20171031,20171231
62,0,0,0,0,0,0,1,20171031,20171231
63,1,1,1,1,1,0,0,20180101,20180415
64,0,0,0,0,0,1,0,20180101,20180415
65,0,0,0,0,0,0,1,20180101,20180415
66,1,1,1,1,1,0,0,20180416,20180531
67,1,1,1,1,0,0,0,20180416,20180531
68,0,0,0,0,1,0,0,20180416,20180531
69,0,0,0,0,0,1,0,20180416,20180531
70,0,0,0,0,0,0,1,20180416,20180531
71,1,1,1,1,1,0,0,20180601,20180831
72,1,1,1,1,0,0,0,20180601,20180831
73,0,0,0,0,1,0,0,20180601,20180831
74,0,0,0,0,0,1,0,20180601,20180831
75,0,0,0,0,0,0,1,20180601,20180831
76,1,1,1,1,1,0,0,20180901,20181030
77,1,1,1,1,0,0,0,20180901,20181030
78,0,0,0,0,1,0,0,20180901,20181030
79,0,0,0,0,0,1,0,20180901,20181030
80,0,0,0,0,0,0,1,20180901,20181030
81,1,1,1,1,1,0,0,20181031,20181231
82,0,0,0,0,0,1,0,20181031,20181231
83,0,0,0,0,0,0,1,20181031,20181231
84,1,1,1,1,1,0,0,20190101,20190414
85,0,0,0,0,0,1,0,20190101,20190414
86,0,0,0,0,0,0,1,20190101,20190414
87,1,1,1,1,1,0,0,20190415,20190531
88,1,1,1,1,0,0,0,20190415,20190531
89,0,0,0,0,1,0,0,20190415,20190531
90,0,0,0,0,0,1,0,20190415,20190531
91,0,0,0,0,0,0,1,20190415,20190531
92,1,1,1,1,1,0,0,20190601,20190831
93,1,1,1,1,0,0,0,20190601,20190831
94,0,0,0,0,1,0,0,20190601,20190831
95,0,0,0,0,0,1,0,20190601,20190831
96,0,0,0,0,0,0,1,20190601,20190831
97,1,1,1,1,1,0,0,20190901,20191031
98,1,1,1,1,0,0,0,20190901,20191031
99,0,0,0,0,1,0,0,20190901,20191031
100,0,0,0,0,0,1,0,20190901,20191031
101,0,0,0,0,0,0,1,20190901,20191031
102,1,1,1,1,1,0,0,20191101,20191231
103,0,0,0,0,0,1,0,20191101,20191231
104,0,0,0,0,0,0,1,20191101,20191231
105,1,1,1,1,1,1,1,20200101,20200416
106,1,1,1,1,1,0,0,20200101,20200416
107,0,0,0,0,0,1,0,20200101,20200416
108,0,0,0,0,0,0,1,20200101,20200416
109,1,1,1,1,1,1,1,20170610,20170731
110,1,1,1,1,1,1,1,20190501,20190531
111,0,0,0,0,0,1,1,20190501,20190531
112,1,1,1,1,1,1,1,20190601,20190623
113,0,0,0,0,0,1,1,20190601,20190623
114,1,1,1,1,1,1,1,20190624,20190811
115,1,1,1,1,1,1,1,20190812,20190831
116,0,0,0,0,0,1,1,20190812,20190831
117,1,1,1,1,1,1,1,20190901,20190930
118,0,1,1,1,1,1,1,20190608,20190811
119,0,0,0,0,0,1,1,20190817,20190901
120,1,1,1,1,1,1,1,20190601,20190831
121,0,0,0,0,0,1,1,20190601,20190620
122,0,0,0,0,0,0,1,20190601,20190620
123,0,0,0,0,0,1,0,20190601,20190620
124,0,1,0,0,0,0,0,20190621,20190811
125,0,0,1,1,1,0,0,20190621,20190811
126,0,0,0,0,1,0,0,20190621,20190811
127,0,0,0,0,0,1,1,20190621,20190811
128,0,0,0,0,0,1,0,20190621,20190811
129,0,0,0,0,0,1,1,20190812,20190901
130,0,0,0,0,0,0,1,20190812,20190901
131,0,0,0,0,0,1,0,20190812,20190901
132,0,0,0,0,0,1,1,20190902,20190929
133,0,0,0,0,1,0,0,20190510,20190531
134,0,0,0,0,0,1,1,20190510,20190531
135,1,1,1,1,1,1,1,20190601,20190811
136,0,0,0,0,1,0,0,20190812,20190901
137,0,0,0,0,1,0,0,20190902,20190915
138,0,0,0,0,0,1,1,20190902,20190915
139,0,1,1,1,1,1,1,20190606,20190811
140,0,0,0,0,0,1,0,20191102,20191102
141,1,1,1,1,1,0,0,20150101,20161231
142,1,1,1,1,1,1,0,20150101,20161231
143,1,1,1,1,1,1,1,20150101,20161231
144,0,0,0,0,1,1,0,20150101,20161231
145,1,1,1,1,1,0,0,20150101,20171231
146,1,1,1,1,1,1,0,20150101,20171231
147,1,1,1,1,1,1,1,20150101,20171231
148,0,0,0,0,1,1,0,20150101,20171231
149,1,1,1,1,1,1,1,20170101,20171231
150,1,1,1,1,1,1,0,20170101,20171231
151,1,1,1,1,1,0,0,20170101,20171231
152,0,0,0,0,1,1,0,20170101,20171231
153,1,1,1,1,1,1,1,20180101,20181231
154,1,1,1,1,1,1,0,20180101,20181231
155,0,0,0,0,1,1,0,20180101,20181231
156,1,1,1,1,1,1,1,20190101,20191231
157,1,1,1,1,1,1,0,20190101,20191231
158,0,0,0,0,1,1,0,20190101,20191231
159,1,1,1,1,1,1,1,20200101,20201231
160,1,1,1,1,1,1,0,20200101,20201231
161,0,0,0,0,1,1,0,20200101,20201231
162,0,0,0,0,1,0,0,20170101,20171231
163,0,0,0,0,0,1,0,20170101,20171231
164,1,1,1,1,1,1,1,20190501,20190502
165,1,1,1,1,1,1,0,20190501,20190502
166,0,0,0,0,1,0,0,20190501,20190502
167,0,0,0,0,0,1,0,20190501,20190502
168,0,0,0,0,0,0,1,20190501,20190502
169,1,1,1,1,1,1,1,20190503,20190517
170,1,1,1,1,1,1,0,20190503,20190517
171,0,0,0,0,1,0,0,20190503,20190517
172,0,0,0,0,0,1,0,20190503,20190517
173,0,0,0,0,0,0,1,20190503,20190517
174,1,1,1,1,1,1,1,20190518,20190818
175,0,0,0,0,0,1,1,20190819,20190820
176,0,0,0,0,0,1,1,20190822,20190901
177,0,0,0,0,0,1,1,20190902,20190906
178,0,0,0,0,0,1,1,20190907,20190915
179,0,0,0,0,0,1,1,20190916,20190930
180,1,1,1,1,1,1,1,20190902,20190906
181,1,1,1,1,1,1,1,20190907,20190916
182,1,1,1,1,1,1,1,20190629,20190811
183,1,1,1,1,1,1,1,20190821,20190821
184,1,1,1,1,1,1,0,20190518,20190818
185,1,1,1,1,1,0,0,20190518,20190818
186,0,0,0,0,1,0,0,20190518,20190818
187,0,0,0,0,0,1,0,20190518,20190818
188,0,0,0,0,0,0,1,20190518,20190818
189,1,1,1,1,1,1,1,20190819,20190820
190,1,1,1,1,1,1,0,20190819,20190820
191,1,1,1,1,1,0,0,20190819,20190820
192,0,0,0,0,1,0,0,20190819,20190820
193,0,0,0,0,0,1,0,20190819,20190820
194,0,0,0,0,0,0,1,20190819,20190820
195,1,1,1,1,1,1,1,20190822,20190901
196,1,1,1,1,1,1,0,20190822,20190901
197,1,1,1,1,1,0,0,20190822,20190901
198,0,0,0,0,1,0,0,20190822,20190901
199,0,0,0,0,0,1,0,20190822,20190901
200,0,0,0,0,0,0,1,20190822,20190901
201,1,1,1,1,1,1,1,20190902,20190915
202,1,1,1,1,1,1,0,20190902,20190915
203,1,1,1,1,1,0,0,20190902,20190915
204,1,1,1,1,1,1,0,20190916,20190930
205,1,1,1,1,1,0,0,20190916,20190930
206,0,1,0,0,0,0,0,20190916,20190930
207,0,0,1,1,1,0,0,20190916,20190930
208,0,0,0,0,0,1,0,20190916,20190930
209,1,1,1,1,1,0,0,20190514,20190914
210,1,1,1,1,1,1,0,20190502,20190531
211,1,1,1,1,1,1,0,20190601,20190831
212,1,1,1,1,1,1,0,20190901,20190926
213,1,1,1,1,1,1,1,20190429,20190510
214,0,0,0,0,0,1,1,20190429,20190510
215,1,1,1,1,1,1,1,20190511,20190929
216,1,1,1,1,1,1,1,20190502,20190915
217,1,1,1,1,1,1,0,20190502,20190915
218,0,0,0,0,0,0,1,20190502,20190915
219,1,1,1,1,1,1,1,20190916,20190930
220,1,1,1,1,1,1,1,20190511,20190901
221,1,1,1,1,1,1,1,20190907,20190908
222,1,1,1,1,1,1,1,20160919,20191231
223,1,1,1,1,1,1,1,20200101,20211231
224,1,1,1,1,1,1,1,20190615,20190811
225,0,0,0,0,0,1,1,20190901,20190930
226,0,0,0,0,0,1,1,20190531,20190616
227,0,0,1,1,1,0,0,20190620,20190729
228,0,0,0,0,0,1,1,20190620,20190729
229,0,0,0,0,0,1,1,20190802,20190901
230,0,0,1,0,0,0,0,20190510,20190616
231,0,0,0,0,0,1,0,20190510,20190616
232,0,0,0,0,0,0,1,20190510,20190616
233,0,0,0,0,1,0,0,20190510,20190616
234,0,1,0,0,0,0,0,20190618,20190804
235,0,0,1,0,0,0,0,20190618,20190804
236,0,0,0,1,0,0,0,20190618,20190804
237,0,0,0,0,1,0,0,20190618,20190804
238,0,0,0,0,0,1,1,20190618,20190804
239,0,0,1,0,0,0,0,20190807,20190915
240,0,0,0,0,0,1,0,20190807,20190915
241,0,0,0,0,0,0,1,20190807,20190915
242,0,0,0,0,1,0,0,20190807,20190915
243,0,0,0,1,0,0,0,20190608,20190810
244,0,0,0,0,1,0,0,20190608,20190810
245,0,0,0,0,0,1,0,20190608,20190810
246,0,0,0,0,0,1,0,20190811,20190831
247,1,1,1,1,1,1,1,20161010,20171231
248,1,1,1,1,1,1,1,20180101,20200220
249,1,1,1,1,1,1,1,20200221,20201231
250,1,1,1,1,1,0,0,20160809,20170531
251,0,0,0,0,0,1,1,20160809,20170531
252,0,0,0,0,0,1,1,20170101,20171231
253,1,1,1,1,1,0,0,20180101,20200131
254,0,0,0,0,0,1,1,20180101,20200131
255,1,1,1,1,1,0,0,20200201,20201231
256,0,0,0,0,0,1,1,20200201,20201231
257,1,1,1,1,1,0,0,20160101,20171231
258,1,1,0,0,0,0,0,20160101,20171231
259,1,0,1,0,1,0,0,20160101,20171231
260,0,0,1,0,0,0,0,20160101,20171231
261,0,0,0,1,0,0,0,20160101,20171231
262,0,0,0,0,1,0,0,20160101,20171231
263,0,0,0,0,0,1,0,20160101,20171231
264,0,0,0,0,0,0,1,20160101,20171231
265,1,1,0,0,0,0,0,20170101,20171231
266,1,0,1,0,1,0,0,20170101,20171231
267,0,0,1,0,0,0,0,20170101,20171231
268,0,0,0,1,0,0,0,20170101,20171231
269,0,0,0,0,0,0,1,20170101,20171231
270,1,1,0,0,0,0,0,20180101,20181231
271,1,0,1,0,1,0,0,20180101,20181231
272,0,0,1,0,0,0,0,20180101,20181231
273,0,0,0,1,0,0,0,20180101,20181231
274,1,1,1,1,1,0,0,20190101,20190430
275,1,1,0,0,0,0,0,20190101,20190430
276,1,0,1,0,1,0,0,20190101,20190430
277,0,0,1,0,0,0,0,20190101,20190430
278,0,0,0,1,0,0,0,20190101,20190430
279,0,0,0,0,1,0,0,20190101,20190430
280,0,0,0,0,0,1,0,20190101,20190430
281,0,0,0,0,0,0,1,20190101,20190430
282,1,1,1,1,1,0,0,20190501,20190930
283,1,1,0,0,0,0,0,20190501,20190930
284,1,0,1,0,1,0,0,20190501,20190930
285,0,0,1,0,0,0,0,20190501,20190930
286,0,0,0,1,0,0,0,20190501,20190930
287,0,0,0,0,1,0,0,20190501,20190930
288,0,0,0,0,0,1,0,20190501,20190930
289,0,0,0,0,0,0,1,20190501,20190930
290,1,1,1,1,1,0,0,20191001,20191231
291,1,1,0,0,0,0,0,20191001,20191231
292,1,0,1,0,1,0,0,20191001,20191231
293,0,0,1,0,0,0,0,20191001,20191231
294,0,0,0,1,0,0,0,20191001,20191231
295,0,0,0,0,1,0,0,20191001,20191231
296,0,0,0,0,0,1,0,20191001,20191231
297,0,0,0,0,0,0,1,20191001,20191231
298,1,1,1,1,1,0,0,20200101,20200430
299,1,1,0,0,0,0,0,20200101,20200430
300,1,0,1,0,1,0,0,20200101,20200430
301,0,0,1,0,0,0,0,20200101,20200430
302,0,0,0,1,0,0,0,20200101,20200430
303,0,0,0,0,1,0,0,20200101,20200430
304,0,0,0,0,0,1,0,20200101,20200430
305,0,0,0,0,0,0,1,20200101,20200430
306,1,1,1,1,1,0,0,20151001,20160417
307,1,1,1,1,1,1,0,20151001,20160417
308,0,1,0,1,0,0,0,20151001,20160417
309,1,0,1,0,1,1,0,20151001,20160417
310,1,1,1,1,1,1,1,20151001,20160417
311,1,0,1,0,1,0,0,20151001,20160417
312,0,0,0,0,0,0,1,20151001,20160417
313,1,1,1,1,1,1,1,20160418,20160620
314,1,1,1,1,1,1,0,20160418,20160620
315,1,1,1,1,1,0,1,20160418,20160620
316,1,1,1,1,1,0,0,20160418,20160620
317,1,0,1,0,1,0,0,20160418,20160620
318,0,1,0,1,0,0,0,20160418,20160620
319,0,0,0,0,0,1,0,20160418,20160620
320,0,0,0,0,0,0,1,20160418,20160620
321,1,1,1,1,1,0,0,20160621,20160815
322,1,0,1,0,1,0,0,20160621,20160815
323,0,0,0,0,0,1,0,20160621,20160815
324,0,0,0,0,0,0,1,20160621,20160815
325,0,1,0,1,0,0,0,20160621,20160815
326,1,1,1,1,1,1,1,20160816,20161231
327,1,1,1,1,1,1,0,20160816,20161231
328,1,1,1,1,1,0,1,20160816,20161231
329,1,1,1,1,1,0,0,20160816,20161231
330,1,0,1,0,1,0,0,20160816,20161231
331,0,1,0,1,0,0,0,20160816,20161231
332,0,0,0,0,0,1,0,20160816,20161231
333,0,0,0,0,0,0,1,20160816,20161231
334,1,1,1,1,1,1,1,20160816,20170618
335,1,1,1,1,1,1,0,20160816,20170618
336,1,1,1,1,1,0,0,20160816,20170618
337,1,0,1,0,1,0,0,20160816,20170618
338,0,1,0,1,0,0,0,20160816,20170618
339,0,0,0,0,0,1,0,20160816,20170618
340,0,0,0,0,0,0,1,20160816,20170618
341,1,1,1,1,1,0,0,20170619,20170815
342,1,0,1,0,1,0,0,20170619,20170815
343,0,0,0,0,0,1,0,20170619,20170815
344,0,0,0,0,0,0,1,20170619,20170815
345,0,1,0,1,0,0,0,20170619,20170815
346,1,1,1,1,1,1,1,20170816,20171231
347,1,1,1,1,1,1,0,20170816,20171231
348,1,1,1,1,1,0,0,20170816,20171231
349,1,0,1,0,1,0,0,20170816,20171231
350,0,1,0,1,0,0,0,20170816,20171231
351,0,0,0,0,0,1,0,20170816,20171231
352,0,0,0,0,0,0,1,20170816,20171231
353,1,1,1,1,1,1,1,20180101,20180618
354,1,1,1,1,1,1,0,20180101,20180618
355,1,1,1,1,1,0,0,20180101,20180618
356,1,0,1,0,1,0,0,20180101,20180618
357,0,1,0,1,0,0,0,20180101,20180618
358,0,0,0,0,0,1,0,20180101,20180618
359,0,0,0,0,0,0,1,20180101,20180618
360,1,1,1,1,1,0,0,20180619,20180814
361,1,0,1,0,1,0,0,20180619,20180814
362,0,1,0,1,0,0,0,20180619,20180814
363,0,0,0,0,0,1,0,20180619,20180814
364,0,0,0,0,0,0,1,20180619,20180814
365,1,1,1,1,1,0,0,20180815,20181231
366,1,0,1,0,1,0,0,20180815,20181231
367,0,1,0,1,0,0,0,20180815,20181231
368,0,0,0,0,0,1,0,20180815,20181231
369,0,0,0,0,0,0,1,20180815,20181231
370,1,1,1,1,1,0,0,20190101,20190616
371,1,0,1,0,1,0,0,20190101,20190616
372,0,1,0,1,0,0,0,20190101,20190616
373,0,0,0,0,0,1,0,20190101,20190616
374,0,0,0,0,0,0,1,20190101,20190616
375,1,1,1,1,1,1,1,20190617,20190811
376,1,1,1,1,1,1,0,20190617,20190811
